task,domain,source_anchor_pct,target_anchor_pct,condition,metric,mean,std,n_folds,n_samples,n_groups,source_bundle,source_training_position_pct,target_training_position_pct,source_route_auroc,target_route_auroc,source_rank,target_rank,source_representation,target_representation
earlystop,science,10,100,task_specific,stop_acc,0.641667,0.061510,5,12672,198,es_svd_ms_rr_r2,10,100,0.730220,0.786860,16,16,raw+rank,raw+rank
earlystop,science,10,100,no_svd,auroc,0.775842,0.056284,5,12672,198,es_svd_ms_rr_r2,10,100,0.730220,0.786860,16,16,raw+rank,raw+rank
earlystop,science,10,100,no_svd,selacc@10%,0.981044,0.015832,5,12672,198,es_svd_ms_rr_r2,10,100,0.730220,0.786860,16,16,raw+rank,raw+rank
earlystop,science,10,100,no_svd,stop_acc,0.626795,0.059816,5,12672,198,es_svd_ms_rr_r2,10,100,0.730220,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,10,frozen_basis,auroc,0.679392,0.076066,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,frozen_basis,selacc@10%,0.819337,0.106857,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,frozen_basis,stop_acc,0.606667,0.105049,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,task_specific,auroc,0.679012,0.066640,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,task_specific,selacc@10%,0.749950,0.094546,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,task_specific,stop_acc,0.601282,0.100708,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,no_svd,auroc,0.678990,0.066615,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,no_svd,selacc@10%,0.749187,0.094920,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,10,no_svd,stop_acc,0.601282,0.100708,5,12672,198,es_svd_ms_rr_r2,20,10,0.749171,0.730220,16,16,raw+rank,raw+rank
earlystop,science,20,20,frozen_basis,auroc,0.706409,0.068810,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,frozen_basis,selacc@10%,0.884594,0.058381,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,frozen_basis,stop_acc,0.632179,0.081891,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,task_specific,auroc,0.708199,0.061918,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,task_specific,selacc@10%,0.858775,0.068669,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,task_specific,stop_acc,0.627051,0.096983,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,no_svd,auroc,0.706879,0.063394,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,no_svd,selacc@10%,0.859350,0.066735,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,20,no_svd,stop_acc,0.656923,0.066468,5,12672,198,es_svd_ms_rr_r2,20,20,0.749171,0.749171,16,16,raw+rank,raw+rank
earlystop,science,20,30,frozen_basis,auroc,0.727168,0.069093,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,frozen_basis,selacc@10%,0.919081,0.043677,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,frozen_basis,stop_acc,0.641923,0.069482,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,task_specific,auroc,0.731459,0.060867,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,task_specific,selacc@10%,0.916775,0.046219,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,task_specific,stop_acc,0.662051,0.062547,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,no_svd,auroc,0.728403,0.056328,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,no_svd,selacc@10%,0.913350,0.058938,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,30,no_svd,stop_acc,0.662308,0.093807,5,12672,198,es_svd_ms_rr_r2,20,30,0.749171,0.769418,16,16,raw+rank,raw+rank
earlystop,science,20,40,frozen_basis,auroc,0.741478,0.067519,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,frozen_basis,selacc@10%,0.938688,0.039591,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,frozen_basis,stop_acc,0.636923,0.068278,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,task_specific,auroc,0.746696,0.061416,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,task_specific,selacc@10%,0.944788,0.041457,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,task_specific,stop_acc,0.631667,0.087222,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,no_svd,auroc,0.744500,0.053368,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,no_svd,selacc@10%,0.935131,0.061141,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,40,no_svd,stop_acc,0.651923,0.093296,5,12672,198,es_svd_ms_rr_r2,20,40,0.749171,0.773091,16,16,raw+rank,raw+rank
earlystop,science,20,50,frozen_basis,auroc,0.744766,0.064687,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,frozen_basis,selacc@10%,0.943469,0.037726,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,frozen_basis,stop_acc,0.631795,0.042803,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,task_specific,auroc,0.753838,0.060916,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,task_specific,selacc@10%,0.948731,0.039317,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,task_specific,stop_acc,0.631282,0.067537,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,no_svd,auroc,0.753171,0.051726,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,no_svd,selacc@10%,0.943744,0.060305,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,50,no_svd,stop_acc,0.651538,0.058286,5,12672,198,es_svd_ms_rr_r2,20,50,0.749171,0.774604,16,16,raw+rank,raw+rank
earlystop,science,20,60,frozen_basis,auroc,0.741536,0.062506,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,frozen_basis,selacc@10%,0.920756,0.048884,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,frozen_basis,stop_acc,0.631923,0.061459,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,task_specific,auroc,0.754704,0.060572,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,task_specific,selacc@10%,0.950238,0.040761,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,task_specific,stop_acc,0.646410,0.042676,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,no_svd,auroc,0.756041,0.054331,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,no_svd,selacc@10%,0.944525,0.059888,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,60,no_svd,stop_acc,0.626410,0.035745,5,12672,198,es_svd_ms_rr_r2,20,60,0.749171,0.774563,16,16,raw+rank,raw+rank
earlystop,science,20,70,frozen_basis,auroc,0.740927,0.060346,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,frozen_basis,selacc@10%,0.919994,0.054199,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,frozen_basis,stop_acc,0.626923,0.058706,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,task_specific,auroc,0.756766,0.060443,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,task_specific,selacc@10%,0.950962,0.044462,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,task_specific,stop_acc,0.652051,0.055255,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,no_svd,auroc,0.761252,0.056580,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,no_svd,selacc@10%,0.943669,0.065829,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,70,no_svd,stop_acc,0.646923,0.038164,5,12672,198,es_svd_ms_rr_r2,20,70,0.749171,0.774792,16,16,raw+rank,raw+rank
earlystop,science,20,80,frozen_basis,auroc,0.736819,0.057783,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,frozen_basis,selacc@10%,0.904406,0.069845,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,frozen_basis,stop_acc,0.647051,0.066900,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,task_specific,auroc,0.757682,0.059924,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,task_specific,selacc@10%,0.943056,0.050206,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,task_specific,stop_acc,0.636923,0.055299,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,no_svd,auroc,0.766378,0.057497,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,no_svd,selacc@10%,0.953994,0.052610,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,80,no_svd,stop_acc,0.642179,0.072198,5,12672,198,es_svd_ms_rr_r2,20,80,0.749171,0.775904,16,16,raw+rank,raw+rank
earlystop,science,20,90,frozen_basis,auroc,0.733619,0.054411,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,frozen_basis,selacc@10%,0.901244,0.074450,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,frozen_basis,stop_acc,0.651923,0.066739,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,task_specific,auroc,0.758444,0.060707,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,task_specific,selacc@10%,0.951762,0.043611,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,task_specific,stop_acc,0.651667,0.066642,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,no_svd,auroc,0.771137,0.057904,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,no_svd,selacc@10%,0.965119,0.038382,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,90,no_svd,stop_acc,0.646667,0.069338,5,12672,198,es_svd_ms_rr_r2,20,90,0.749171,0.777573,16,16,raw+rank,raw+rank
earlystop,science,20,100,frozen_basis,auroc,0.734366,0.052804,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,frozen_basis,selacc@10%,0.905837,0.074774,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,frozen_basis,stop_acc,0.657051,0.062726,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,task_specific,auroc,0.765053,0.063643,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,task_specific,selacc@10%,0.960506,0.035312,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,task_specific,stop_acc,0.641667,0.061510,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,no_svd,auroc,0.775842,0.056284,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,no_svd,selacc@10%,0.981044,0.015832,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,20,100,no_svd,stop_acc,0.626795,0.059816,5,12672,198,es_svd_ms_rr_r2,20,100,0.749171,0.786860,16,16,raw+rank,raw+rank
earlystop,science,30,10,frozen_basis,auroc,0.681576,0.074454,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,frozen_basis,selacc@10%,0.809481,0.115451,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,frozen_basis,stop_acc,0.632051,0.114974,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,task_specific,auroc,0.679012,0.066640,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,task_specific,selacc@10%,0.749950,0.094546,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,task_specific,stop_acc,0.601282,0.100708,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,no_svd,auroc,0.678990,0.066615,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,no_svd,selacc@10%,0.749187,0.094920,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,10,no_svd,stop_acc,0.601282,0.100708,5,12672,198,es_svd_ms_rr_r2,30,10,0.769418,0.730220,16,16,raw+rank,raw+rank
earlystop,science,30,20,frozen_basis,auroc,0.706708,0.063319,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,frozen_basis,selacc@10%,0.851762,0.078915,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,frozen_basis,stop_acc,0.647308,0.083922,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,task_specific,auroc,0.708199,0.061918,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,task_specific,selacc@10%,0.858775,0.068669,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,task_specific,stop_acc,0.627051,0.096983,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,no_svd,auroc,0.706879,0.063394,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,no_svd,selacc@10%,0.859350,0.066735,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,20,no_svd,stop_acc,0.656923,0.066468,5,12672,198,es_svd_ms_rr_r2,30,20,0.769418,0.749171,16,16,raw+rank,raw+rank
earlystop,science,30,30,frozen_basis,auroc,0.729623,0.063285,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,frozen_basis,selacc@10%,0.905837,0.057730,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,frozen_basis,stop_acc,0.632051,0.108329,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,task_specific,auroc,0.731459,0.060867,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,task_specific,selacc@10%,0.916775,0.046219,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,task_specific,stop_acc,0.662051,0.062547,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,no_svd,auroc,0.728403,0.056328,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,no_svd,selacc@10%,0.913350,0.058938,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,30,no_svd,stop_acc,0.662308,0.093807,5,12672,198,es_svd_ms_rr_r2,30,30,0.769418,0.769418,16,16,raw+rank,raw+rank
earlystop,science,30,40,frozen_basis,auroc,0.744685,0.063144,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,frozen_basis,selacc@10%,0.942500,0.042575,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,frozen_basis,stop_acc,0.636923,0.087532,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,task_specific,auroc,0.746696,0.061416,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,task_specific,selacc@10%,0.944788,0.041457,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,task_specific,stop_acc,0.631667,0.087222,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,no_svd,auroc,0.744500,0.053368,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,no_svd,selacc@10%,0.935131,0.061141,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,40,no_svd,stop_acc,0.651923,0.093296,5,12672,198,es_svd_ms_rr_r2,30,40,0.769418,0.773091,16,16,raw+rank,raw+rank
earlystop,science,30,50,frozen_basis,auroc,0.751748,0.061789,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,frozen_basis,selacc@10%,0.945587,0.040978,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,frozen_basis,stop_acc,0.631410,0.064641,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,task_specific,auroc,0.753838,0.060916,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,task_specific,selacc@10%,0.948731,0.039317,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,task_specific,stop_acc,0.631282,0.067537,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,no_svd,auroc,0.753171,0.051726,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,no_svd,selacc@10%,0.943744,0.060305,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,50,no_svd,stop_acc,0.651538,0.058286,5,12672,198,es_svd_ms_rr_r2,30,50,0.769418,0.774604,16,16,raw+rank,raw+rank
earlystop,science,30,60,frozen_basis,auroc,0.753255,0.061869,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,frozen_basis,selacc@10%,0.947875,0.043477,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,frozen_basis,stop_acc,0.651538,0.036678,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,task_specific,auroc,0.754704,0.060572,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,task_specific,selacc@10%,0.950238,0.040761,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,task_specific,stop_acc,0.646410,0.042676,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,no_svd,auroc,0.756041,0.054331,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,no_svd,selacc@10%,0.944525,0.059888,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,60,no_svd,stop_acc,0.626410,0.035745,5,12672,198,es_svd_ms_rr_r2,30,60,0.769418,0.774563,16,16,raw+rank,raw+rank
earlystop,science,30,70,frozen_basis,auroc,0.755859,0.062412,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,frozen_basis,selacc@10%,0.949344,0.047049,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,frozen_basis,stop_acc,0.646795,0.059617,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,task_specific,auroc,0.756766,0.060443,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,task_specific,selacc@10%,0.950962,0.044462,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,task_specific,stop_acc,0.652051,0.055255,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,no_svd,auroc,0.761252,0.056580,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,no_svd,selacc@10%,0.943669,0.065829,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,70,no_svd,stop_acc,0.646923,0.038164,5,12672,198,es_svd_ms_rr_r2,30,70,0.769418,0.774792,16,16,raw+rank,raw+rank
earlystop,science,30,80,frozen_basis,auroc,0.757210,0.062599,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,frozen_basis,selacc@10%,0.939931,0.051175,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,frozen_basis,stop_acc,0.652051,0.060042,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,task_specific,auroc,0.757682,0.059924,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,task_specific,selacc@10%,0.943056,0.050206,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,task_specific,stop_acc,0.636923,0.055299,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,no_svd,auroc,0.766378,0.057497,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,no_svd,selacc@10%,0.953994,0.052610,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
earlystop,science,30,80,no_svd,stop_acc,0.642179,0.072198,5,12672,198,es_svd_ms_rr_r2,30,80,0.769418,0.775904,16,16,raw+rank,raw+rank
